low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_omega_hat,high_omega_hat,frequency_rel_error,overlap,minimum_overlap,fingerprint_similarity,low_dominant_m,high_dominant_m,low_ppw,high_ppw,low_wavelength_status,high_wavelength_status,low_circularity_eigs,high_circularity_eigs,circularity_error,low_condition_number_max,high_condition_number_max,low_class,high_class,low_core_status,high_core_status,equilibrium_ready,score,numerically_trackable,physical_interpretation_allowed
145,153,2,2,327;345,301;303,1.9214694752995278,1.88412491229164,0.01943541830247728,0.9034609829364533,0.9034609829364431,0.9999999974746622,102,102,2.5098039215686274,3.1372549019607843,UNDERRESOLVED,UNDERRESOLVED,0.99999329301;0.99999329301,0.999993013392;0.999993013392,2.7961812132382136e-07,1.00005719990135,13.735656347688833,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9391612763851659,True,False
146,156,2,2,328;346,310;314,-1.9261161788772407,-1.8898996470776444,0.018802880219150428,0.898334986279951,0.8983349862799398,0.9999999976587138,103,103,2.4854368932038833,3.1067961165048543,UNDERRESOLVED,UNDERRESOLVED,-0.999993327046;-0.999993327046,-0.999993058591;-0.999993058591,2.6845475442627276e-07,1.0190787138442108,3.226772581570628,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9361805591497764,True,False
147,157,2,2,329;347,311;315,1.9261161788772407,1.8898996470776444,0.018802880219150428,0.898334986279951,0.8983349862799398,0.9999999976587138,103,103,2.4854368932038833,3.1067961165048543,UNDERRESOLVED,UNDERRESOLVED,0.999993327046;0.999993327046,0.999993058591;0.999993058591,2.6845475442627276e-07,1.0190787138442108,3.226772581570628,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9361805591497764,True,False
154,154,2,2,348;364,306;308,-1.9305059532971245,-1.895421446189795,0.01817373681102017,0.892998052259419,0.892998052259408,0.9999999978332936,104,104,2.4615384615384617,3.076923076923077,UNDERRESOLVED,UNDERRESOLVED,-0.999993358968;-0.999993358968,-0.999993101427;-0.999993101427,2.575411920391346e-07,246.15126233130385,1.5103664887860613,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9330727702923217,True,False
155,155,2,2,349;365,307;309,1.9305059532971245,1.895421446189795,0.01817373681102017,0.892998052259419,0.892998052259408,0.9999999978332936,104,104,2.4615384615384617,3.076923076923077,UNDERRESOLVED,UNDERRESOLVED,0.999993358968;0.999993358968,0.999993101427;0.999993101427,2.575411920391346e-07,246.15126233130385,1.5103664887860613,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9330727702923217,True,False
160,164,2,2,358;360,320;322,-1.9346477802825948,-1.9006995223525207,0.017547513442015363,0.8874461249060255,0.8874461249060177,0.9999999979989086,105,105,2.4380952380952383,3.0476190476190474,UNDERRESOLVED,UNDERRESOLVED,-0.999993388883;-0.999993388883,-0.999993142027;-0.999993142027,2.468566809854522e-07,8.94633561372163,15.37656627926225,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9298355474270401,True,False
161,165,2,2,359;361,321;323,1.9346477802825948,1.9006995223525207,0.017547513442015363,0.8874461249060255,0.8874461249060177,0.9999999979989086,105,105,2.4380952380952383,3.0476190476190474,UNDERRESOLVED,UNDERRESOLVED,0.999993388883;0.999993388883,0.999993142027;0.999993142027,2.468566809854522e-07,8.94633561372163,15.37656627926225,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9298355474270401,True,False
227,242,2,2,500;502,620;622,-0.03436174923838293,-0.018644618714887172,0.4574019330174068,0.9967343055687358,0.9967343055687357,0.9935087274074337,22,22,11.636363636363637,14.545454545454545,DIAGNOSTIC,RESOLVED,-0.979025867964;-0.979025867964,-0.93422155181;-0.93422155181,0.04480431615411429,1.0406029609323015,24.19281742730621,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9278074752404888,False,False
228,243,2,2,501;503,621;623,0.03436174923838293,0.018644618714887172,0.4574019330174068,0.9967343055687358,0.9967343055687357,0.9935087274074337,22,22,11.636363636363637,14.545454545454545,DIAGNOSTIC,RESOLVED,0.979025867964;0.979025867964,0.93422155181;0.93422155181,0.04480431615411429,1.0406029609323015,24.19281742730621,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9278074752404888,False,False
148,158,2,2,330;352,312;324,-1.9385502779567807,-1.905742851234205,0.01692369142839806,0.881675468935815,0.8816754689358038,0.9999999981560304,106,106,2.4150943396226414,3.018867924528302,UNDERRESOLVED,UNDERRESOLVED,-0.999993416889;-0.999993416889,-0.999993180508;-0.999993180508,2.3638093871181098e-07,1.0000316193719847,36.690391664743245,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9264667271862369,True,False
149,159,2,2,331;353,313;325,1.9385502779567807,1.905742851234205,0.01692369142839806,0.881675468935815,0.8816754689358038,0.9999999981560304,106,106,2.4150943396226414,3.018867924528302,UNDERRESOLVED,UNDERRESOLVED,0.999993416889;0.999993416889,0.999993180508;0.999993180508,2.3638093871181098e-07,1.0000316193719847,36.690391664743245,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9264667271862369,True,False
136,162,2,2,314;368,318;328,-1.9422216985482679,-1.910560170764104,0.016301706343734932,0.8756827067948221,0.8756827067948112,0.9999999983050966,107,107,2.392523364485981,2.9906542056074765,UNDERRESOLVED,UNDERRESOLVED,-0.999993443079;-0.999993443079,-0.999993216985;-0.999993216985,2.2609404437545777e-07,9.911188499605402,1.994891616802931,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9229643677016071,True,False
137,163,2,2,315;369,319;329,1.9422216985482679,1.910560170764104,0.016301706343734932,0.8756827067948221,0.8756827067948112,0.9999999983050966,107,107,2.392523364485981,2.9906542056074765,UNDERRESOLVED,UNDERRESOLVED,0.999993443079;0.999993443079,0.999993216985;0.999993216985,2.2609404437545777e-07,9.911188499605402,1.994891616802931,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9229643677016071,True,False
156,160,2,2,350;362,316;326,-1.9456699266134103,-1.91515998100935,0.01568094628319885,0.869464855955802,0.8694648559557926,0.9999999984465132,108,108,2.3703703703703702,2.962962962962963,UNDERRESOLVED,UNDERRESOLVED,-0.999993467538;-0.999993467538,-0.999993251561;-0.999993251561,2.159763514697488e-07,13.691316006701356,8.928528094763688,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9193267712426296,True,False
157,161,2,2,351;363,317;327,1.9456699266134103,1.91515998100935,0.01568094628319885,0.869464855955802,0.8694648559557926,0.9999999984465132,108,108,2.3703703703703702,2.962962962962963,UNDERRESOLVED,UNDERRESOLVED,0.999993467538;0.999993467538,0.999993251561;0.999993251561,2.159763514697488e-07,13.691316006701356,8.928528094763688,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9193267712426296,True,False
140,150,2,2,318;384,298;304,-1.9489024777174306,-1.9195505445649172,0.015060750082728976,0.8630193661101394,0.863019366110126,0.9999999985806529,109,109,2.3486238532110093,2.9357798165137616,UNDERRESOLVED,UNDERRESOLVED,-0.999993490345;-0.999993490345,-0.999993284337;-0.999993284337,2.060083970079063e-07,184.16513404872202,46.01514408394914,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9155525067988374,True,False
141,151,2,2,319;385,299;305,1.9489024777174306,1.9195505445649172,0.015060750082728976,0.8630193661101394,0.863019366110126,0.9999999985806529,109,109,2.3486238532110093,2.9357798165137616,UNDERRESOLVED,UNDERRESOLVED,0.999993490345;0.999993490345,0.999993284337;0.999993284337,2.060083970079063e-07,184.16513404872202,46.01514408394914,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9155525067988374,True,False
132,136,2,2,304;370,268;276,-1.9519264975197752,-1.9237398874127591,0.014440405488030189,0.8563441558656808,0.8563441558656686,0.9999999987078578,110,110,2.327272727272727,2.909090909090909,UNDERRESOLVED,UNDERRESOLVED,-0.999993511576;-0.999993511576,-0.999993315406;-0.999993315406,1.961708192554923e-07,49.59809161200505,11.360942269767468,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9116404323731683,True,False
133,137,2,2,305;371,269;277,1.9519264975197752,1.9237398874127591,0.014440405488030189,0.8563441558656808,0.8563441558656686,0.9999999987078578,110,110,2.327272727272727,2.909090909090909,UNDERRESOLVED,UNDERRESOLVED,0.999993511576;0.999993511576,0.999993315406;0.999993315406,1.961708192554923e-07,49.59809161200505,11.360942269767468,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9116404323731683,True,False
126,124,2,2,294;342,246;248,-1.9547487612123697,-1.9277358002075924,0.013819147268840521,0.849437648532156,0.8494376485321424,0.9999999988284373,111,111,2.3063063063063063,2.8828828828828827,UNDERRESOLVED,UNDERRESOLVED,-0.999993531299;-0.999993531299,-0.999993344855;-0.999993344855,1.8644427401959263e-07,1.003153091063177,1.0071902526000143,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9075897167360767,True,False
127,125,2,2,295;343,247;249,1.9547487612123697,1.9277358002075924,0.013819147268840521,0.849437648532156,0.8494376485321424,0.9999999988284373,111,111,2.3063063063063063,2.8828828828828827,UNDERRESOLVED,UNDERRESOLVED,0.999993531299;0.999993531299,0.999993344855;0.999993344855,1.8644427401959263e-07,1.003153091063177,1.0071902526000143,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.9075897167360767,True,False
216,214,2,2,482;484,524;568,-0.011457913588667417,-0.024442908734846024,0.5312377216246398,0.9906102446662475,0.9906102446662468,0.9660509465279142,19,20,12.19047619047619,16.0,RESOLVED,RESOLVED,0.849844679296;0.849844679296,0.960598246504;0.960598246504,0.11075356720805751,2.2797135631823933,1.0601462861181776,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.906193225188031,False,False
217,215,2,2,483;485,525;569,0.011457913588667417,0.024442908734846024,0.5312377216246398,0.9906102446662475,0.9906102446662468,0.9660509465279142,19,20,12.19047619047619,16.0,RESOLVED,RESOLVED,-0.849844679296;-0.849844679296,-0.960598246504;-0.960598246504,0.11075356720805751,2.2797135631823933,1.0601462861181776,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.906193225188031,False,False
116,126,2,2,272;296,250;252,-1.9573756732621872,-1.9315458399501013,0.013196155273063927,0.8422988065513174,0.842298806551307,0.999999998942669,112,112,2.2857142857142856,2.857142857142857,UNDERRESOLVED,UNDERRESOLVED,-0.999993549578;-0.999993549578,-0.999993372769;-0.999993372769,1.7680936215125342e-07,1.0002064330173657,5.323770399869347,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.903399860375498,True,False
117,127,2,2,273;297,251;253,1.9573756732621872,1.9315458399501013,0.013196155273063927,0.8422988065513174,0.842298806551307,0.999999998942669,112,112,2.2857142857142856,2.857142857142857,UNDERRESOLVED,UNDERRESOLVED,0.999993549578;0.999993549578,0.999993372769;0.999993372769,1.7680936215125342e-07,1.0002064330173657,5.323770399869347,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.903399860375498,True,False
118,132,2,2,276;286,262;264,-1.9598132674131523,-1.935177332009771,0.012570552415893933,0.8349271641105735,0.8349271641105579,0.9999999990507984,113,113,2.265486725663717,2.831858407079646,UNDERRESOLVED,UNDERRESOLVED,-0.999993566472;-0.999993566472,-0.999993399226;-0.999993399226,1.672465492763564e-07,1.0000131706364135,1.0085193110588138,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.8990707153666597,True,False
119,133,2,2,277;287,263;265,1.9598132674131523,1.935177332009771,0.012570552415893933,0.8349271641105735,0.8349271641105579,0.9999999990507984,113,113,2.265486725663717,2.831858407079646,UNDERRESOLVED,UNDERRESOLVED,0.999993566472;0.999993566472,0.999993399226;0.999993399226,1.672465492763564e-07,1.0000131706364135,1.0085193110588138,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.8990707153666597,True,False
112,128,2,2,254;280,254;256,-1.962067206904784,-1.9386373724622752,0.011941402598267821,0.8273228574671319,0.8273228574671123,0.9999999991530384,114,114,2.245614035087719,2.807017543859649,UNDERRESOLVED,UNDERRESOLVED,-0.999993582036;-0.999993582036,-0.9999934243;-0.9999934243,1.577360992932597e-07,1.000008188703697,55.00877441973305,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.8946025038787985,True,False
113,129,2,2,255;281,255;257,1.962067206904784,1.9386373724622752,0.011941402598267821,0.8273228574671319,0.8273228574671123,0.9999999991530384,114,114,2.245614035087719,2.807017543859649,UNDERRESOLVED,UNDERRESOLVED,0.999993582036;0.999993582036,0.9999934243;0.9999934243,1.577360992932597e-07,1.000008188703697,55.00877441973305,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.8946025038787985,True,False
210,248,2,4,470;472,630;632;634;636,-0.06169756266556739,-0.04471191711166944,0.2753049686252423,0.4998342494696447,0.4998342494696446,0.7418739525703324,23,23,11.130434782608695,13.91304347826087,DIAGNOSTIC,RESOLVED,-0.993316219217;-0.993316219217,-0.987494274899;-0.987494274899;0.987813231889;0.987813231889,inf,1.937395301399205,1.6853203857091752,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.5940732925305836,False,False
211,249,2,4,471;473,631;633;635;637,0.06169756266556739,0.04471191711166944,0.2753049686252423,0.4998342494696447,0.4998342494696446,0.7418739525703324,23,23,11.130434782608695,13.91304347826087,DIAGNOSTIC,RESOLVED,0.993316219217;0.993316219217,-0.987813231889;-0.987813231889;0.987494274899;0.987494274899,inf,1.937395301399205,1.6853203857091752,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.5940732925305836,False,False
221,239,2,2,492;494,604;619,-0.006800841953982841,-0.0,1.0,0.5597389410696829,0.5597389410696622,0.5116848961535755,21,22,12.19047619047619,14.545454545454545,RESOLVED,RESOLVED,-0.690229750902;-0.690229750902,-1.69629720649e-14;1.69629720649e-14,0.6902297509019774,4.9277451547320945,2.859218249682829,oscillatory,real_dominant,RESOLVED,RESOLVED,True,0.46376458868020365,False,False
222,230,2,2,493;495,584;585,0.006800841953982841,-0.0,1.0,0.5597389410696832,0.5597389410696724,0.5116848961535696,21,20,12.19047619047619,16.0,RESOLVED,RESOLVED,0.690229750902;0.690229750902,-5.15096479805e-15;5.31544987796e-15,0.6902297509019714,4.9277451547320945,3.337069550536121,oscillatory,real_dominant,RESOLVED,RESOLVED,True,0.4637645886802023,False,False
48,178,27,71,92;94;96;100;102;114;116;124;128;130;138;142;144;156;158;180;184;194;248;250;252;260;262;264;266;274;278,354;356;358;362;364;370;372;374;376;386;388;390;392;394;396;398;400;402;404;406;408;410;412;438;440;442;444;446;448;450;452;454;456;458;460;462;464;466;468;470;472;474;476;478;484;486;508;510;512;518;520;522;556;558;560;562;564;566;572;574;576;578;580;582;602;605;607;613;615;617;638,-1.9722045044114451,-1.9856626203263439,0.006777644790778649,0.2674755042481464,0.2101153468904224,0.5812743115863539,127,159,2.015748031496063,2.0125786163522013,UNDERRESOLVED,UNDERRESOLVED,-0.999993681294;-0.999993680813;-0.999993680813;-0.999993679369;-0.999993679369;-0.999993676957;-0.999993676957;-0.99999367357;-0.99999367357;-0.999993669196;-0.999993669196;-0.999993663822;-0.999993663822;-0.999993657429;-0.999993657429;-0.999993649999;-0.999993649999;-0.999993641507;-0.999993641507;-0.999993631925;-0.999993631925;-0.999993621223;-0.999993621223;-0.999993609367;-0.999993609367;-0.999993596319;-0.999993596319,-0.999993808957;-0.999993808846;-0.999993808846;-0.999993808514;-0.999993808514;-0.999993807959;-0.999993807959;-0.999993807179;-0.999993807179;-0.999993806173;-0.999993806173;-0.999993804937;-0.999993804937;-0.999993803467;-0.999993803467;-0.999993801759;-0.999993801759;-0.999993799807;-0.999993799807;-0.999993797606;-0.999993797606;-0.999993795149;-0.999993795149;-0.999993792428;-0.999993792428;-0.999993789435;-0.999993789435;-0.999993786161;-0.999993786161;-0.999993782596;-0.999993782596;-0.999993778729;-0.999993778729;-0.999993774549;-0.999993774549;-0.999993770043;-0.999993770043;-0.999993765198;-0.999993765198;-0.99999376;-0.99999376;-0.999993754432;-0.999993754432;-0.99999374848;-0.99999374848;-0.999993742124;-0.999993742124;-0.999993735348;-0.999993735348;-0.99999372813;-0.99999372813;-0.99999372045;-0.99999372045;-0.999993712287;-0.999993712287;-0.999993703616;-0.999993703616;-0.999993694413;-0.999993694413;-0.999993684651;-0.999993684651;-0.999993674304;-0.999993674304;-0.99999366334;-0.99999366334;-0.99999365173;-0.99999365173;-0.999993639442;-0.999993639442;-0.999993626439;-0.999993626439,inf,49.97501013428701,298.67745554438704,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.45478723372685953,False,False
49,179,27,71,93;95;97;101;103;115;117;125;129;131;139;143;145;157;159;181;185;195;249;251;253;261;263;265;267;275;279,355;357;359;363;365;371;373;375;377;387;389;391;393;395;397;399;401;403;405;407;409;411;413;439;441;443;445;447;449;451;453;455;457;459;461;463;465;467;469;471;473;475;477;479;485;487;509;511;513;519;521;523;557;559;561;563;565;567;573;575;577;579;581;583;603;606;608;614;616;618;639,1.9722045044114451,1.9856626203263439,0.006777644790778649,0.2674755042481464,0.2101153468904224,0.5812743115863539,127,159,2.015748031496063,2.0125786163522013,UNDERRESOLVED,UNDERRESOLVED,0.999993596319;0.999993596319;0.999993609367;0.999993609367;0.999993621223;0.999993621223;0.999993631925;0.999993631925;0.999993641507;0.999993641507;0.999993649999;0.999993649999;0.999993657429;0.999993657429;0.999993663822;0.999993663822;0.999993669196;0.999993669196;0.99999367357;0.99999367357;0.999993676957;0.999993676957;0.999993679369;0.999993679369;0.999993680813;0.999993680813;0.999993681294,0.999993626439;0.999993626439;0.999993639442;0.999993639442;0.99999365173;0.99999365173;0.99999366334;0.99999366334;0.999993674304;0.999993674304;0.999993684651;0.999993684651;0.999993694413;0.999993694413;0.999993703616;0.999993703616;0.999993712287;0.999993712287;0.99999372045;0.99999372045;0.99999372813;0.99999372813;0.999993735348;0.999993735348;0.999993742124;0.999993742124;0.99999374848;0.99999374848;0.999993754432;0.999993754432;0.99999376;0.99999376;0.999993765198;0.999993765198;0.999993770043;0.999993770043;0.999993774549;0.999993774549;0.999993778729;0.999993778729;0.999993782596;0.999993782596;0.999993786161;0.999993786161;0.999993789435;0.999993789435;0.999993792428;0.999993792428;0.999993795149;0.999993795149;0.999993797606;0.999993797606;0.999993799807;0.999993799807;0.999993801759;0.999993801759;0.999993803467;0.999993803467;0.999993804937;0.999993804937;0.999993806173;0.999993806173;0.999993807179;0.999993807179;0.999993807959;0.999993807959;0.999993808514;0.999993808514;0.999993808846;0.999993808846;0.999993808957,inf,49.97501013428701,298.67745554438704,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.45478723372685953,False,False
230,130,2,2,506;508,258;260,-0.03404190863552794,-1.9419328307077595,0.9824700895431482,1.9986654639163175e-16,9.128053610373052e-17,1.8541174166459445e-28,19,115,13.473684210526315,2.782608695652174,RESOLVED,UNDERRESOLVED,0.97905652008;0.97905652008,-0.999993448061;-0.999993448061,1.9790499681408371,4.533946604740773,9.67906477529107,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.0026294865685278926,False,False
231,131,2,2,507;509,259;261,0.03404190863552794,1.9419328307077595,0.9824700895431482,1.9986654639163175e-16,9.128053610373052e-17,1.8541174166459445e-28,19,115,13.473684210526315,2.782608695652174,RESOLVED,UNDERRESOLVED,-0.97905652008;-0.97905652008,0.999993448061;0.999993448061,1.9790499681408371,4.533946604740773,9.67906477529107,oscillatory,oscillatory,RESOLVED,RESOLVED,True,0.0026294865685278926,False,False
